z,fixedEffect
-0.28815508,0.18381409
0.43337938,-0.003314456
0.61626297,-0.003314456
-0.29444176,-0.003314456
0.24151066,-0.006684607
-0.95104969,-0.008438106
0.19110459,-0.18171127
0.24385555,-0.051228769
0.19288871,-0.003314456
0.67203087,-0.003314456
0.035396136,-0.003314456
-0.85024333,-0.098313294
0.85778731,-0.003314456
0.24391808,-0.003314456
-0.21172103,-0.11905656
0.80572551,-0.003314456
-0.48099715,-0.003314456
-0.26579046,-0.003314456
-0.4927381,-0.003314456
0.51381147,0.12521781
-0.40061691,0.010121516
0.044611234,-0.003314456
-0.39547515,0.07495153
0.4898054,-0.020966783
-0.37915611,-0.003314456
-0.76900494,-0.046995852
0.00628471,0.003307601
0.10596804,0.003307601
-1.037655,-0.056122381
0.77957064,-0.003314456
0.059590127,0.017433308
-1.0198421,-0.031428471
-1.4927378,-0.003314456
-0.35456067,-0.024093898
-0.34872821,-0.024093898
-0.17852138,-0.04942536
-0.008069026,0.073280811
-0.34472933,-0.003314456
0.12173621,-0.000698688
-0.57257921,0.006401224
-0.17471842,-0.003314456
0.35624743,0.11773092
-0.24059851,-0.003314456
0.16576423,-0.018915419
0.19326222,0.000276408
-0.75675833,0.000276408
0.73721224,0.008703375
0.30411974,-0.099171609
-0.082897037,0.083129518
-0.1063987,0.20489843
-0.25971368,-0.23113582
-0.33926845,0.16464776
-0.5334726,-0.020421214
-0.38025957,-0.095241874
1.2701563,0.082671471
-0.40922847,-0.055578515
-0.18016575,-0.044201627
-0.09626805,-0.003314456
-0.38014331,-0.0619145
-0.74595207,-0.003314456
0.34476048,-0.00181747
0.91458666,-0.1564655
-0.056313619,-0.040469751
-0.70341069,-0.003314456
0.12269606,-0.11357791
-0.26304358,-0.003314456
-0.22197473,-0.097152777
-0.22197473,-0.097152777
0.30368149,-0.13542771
0.47152236,0.13089786
0.060620736,-0.003314456
-0.38171807,0.005856385
0.76878089,0.11221368
0.70133489,0.09388148
0.46269608,-0.003314456
0.69688225,-0.091129705
1.2238389,-0.003314456
-0.36476958,-0.06117348
0.28976041,-0.19384994
-0.69972563,-0.003314456
-0.32138544,-0.052433711
-0.85443437,-0.003314456
0.074651629,0.062018473
-0.044666205,-0.003314456
0.26259729,-0.042205937
-0.15292504,-0.045740761
0.68596017,0.10207167
-0.74431896,0.050925482
0.4206771,0.050054681
-0.59949124,-0.003314456
0.30661947,-0.003314456
0.000502572,-0.003314456
-0.22048029,-0.045096457
-0.20050086,-0.055371985
0.55549932,-0.047279302
0.67925936,-0.003314456
0.87067932,-0.003314456
-0.004432075,-0.018139554
-0.11424526,-0.09693969
0.85649449,0.003597979
-0.056785155,0.002114495
0.7756635,-0.037900716
-0.41997907,-0.003314456
0.054098956,-0.085019954
-1.4949853,-0.003314456
-3.3657253,-0.000315645
0.29186052,-0.043349143
0.95837802,-0.07696078
-0.69249725,0.032689676
-0.23917377,-0.003314456
0.49515966,0.001697491
0.54545188,-0.003314456
0.54663843,-0.014701378
0.38891971,-0.003314456
-0.64622611,-0.042661712
-0.038652238,0.047560591
1.5730203,0.053370345
-0.19180477,-0.008512484
0.11033175,-0.003508207
-0.28681034,-0.035074554
-0.35397515,-0.035074554
-0.075200588,0.029134676
0.46235994,0.028467614
0.22423071,-0.003314456
-0.050336514,-0.003314456
0.18014807,-0.003314456
0.47910273,0.26416484
0.54600382,0.046584059
0.45889643,-0.003314456
0.71160966,0.21762501
0.12767264,-0.003314456
-0.15771393,-0.11074521
0.21883631,0.13325827
0.15097518,0.044389226
-0.50031459,-0.003314456
-0.32516801,-0.003314456
0.086891569,0.050497685
-0.1055292,0.047378119
-0.21854293,0.015241225
-1.1414434,0.001085709
-0.41637823,-0.003314456
0.56353265,-0.080232978
0.88122165,0.026547268
0.4337045,0.033834729
0.38965511,-0.003780166
0.47883999,0.026871318
-0.063202128,-0.091559395
0.16939962,-0.003314456
0.45254177,-0.072823502
-0.26752946,-0.003314456
0.18247308,-0.011854617
0.030616328,-0.003314456
-1.0317135,-0.003314456
-0.58742452,-0.003314456
-0.24060158,0.05821934
-0.16987902,0.05821934
-0.24060158,0.05821934
-0.16987902,0.05821934
-0.32533348,-0.095283441
0.57935637,-0.003314456
-0.47361958,0.026641008
-0.23740174,-0.003314456
-0.4023377,-0.087035492
0.58708221,-0.003314456
0.003315657,0.024223145
-0.57274872,-0.011622892
1.4783473,0.093498863
-0.41847456,-0.13190782
-0.37803173,0.2197253
0.33582798,-0.062766626
-0.91773701,-0.003314456
1.1050196,0.096091345
0.92676556,-0.003314456
0.17941409,0.008585721
0.38827229,0.030198636
-0.79226804,-0.061528366
0.001964334,-0.046374638
0.029378459,-0.003472534
-0.21090752,-0.016656443
-0.33731854,0.004385653
-0.67042857,-0.003314456
-1.0080349,0.036913451
-0.34801641,0.000121525
-0.26498243,-0.003314456
-0.68708938,-0.003314456
-0.15311094,-0.003314456
-0.3152281,-0.15027514
0.23205136,-0.003314456
-0.42172602,-0.003314456
-0.038448665,0.000663664
-0.74336576,-0.003314456
0.54661846,0.068515934
0.7852425,-0.005020511
0.27137929,0.029445203
0.58451742,0.002295565
-0.11309373,-0.04755472
0.013148436,-0.002925194
0.013148436,-0.002925194
0.18611334,0.039978635
0.53638095,-0.001681572
-0.27449742,-0.048266288
0.72991693,0.048619132
0.85326493,-0.00081014
-1.2533447,0.030111982
-0.39902091,-0.054695025
-1.1931789,-0.016804811
0.38707104,-0.081347838
0.35587958,-0.081347838
-0.35446736,0.043367937
-0.089717813,-0.005241026
-0.99877727,0.01973724
0.070756562,-0.003314456
0.27334973,-0.003314456
-0.19850288,0.048826192
0.014640722,-0.004446676
0.51389557,-0.11005223
-0.80008709,-0.15155217
1.0064567,0.13853209
-0.59337479,-0.069355346
-0.62800282,-0.003314456
0.88904047,-0.003314456
-0.56231397,-0.003314456
-0.62052393,-0.056207657
0.091961533,-0.084173128
0.091961533,-0.084173128
-1.0328947,-0.012650195
0.65041566,-0.038783606
0.083746828,-0.19884226
-0.31631076,-0.003314456
0.55684632,0.16995399
-0.010310045,-0.003314456
-0.28134215,-0.005620044
-0.31884235,0.062442861
0.22417235,-0.003314456
0.19547284,-0.003314456
0.63899088,-0.1463208
-0.63119507,-0.061224237
0.19499598,0.098939396
-0.030320533,0.021777283
0.65536678,0.063152835
-0.075304098,0.005628967
0.34537354,-0.16356945
0.084411174,-0.16225408
0.041986458,-0.039704215
0.10486545,-0.042735822
0.53302157,0.049592357
-0.74035555,0.14668587
0.62315023,0.060871355
0.27547571,0.060871355
-0.19346596,-0.082838871
0.70231158,0.032922138
0.030686086,-0.003314456
-0.33782512,0.027641626
-0.005538789,0.069142297
0.42684123,-0.010795149
-0.83606899,0.014733923
-0.40246731,-0.095879659
-0.25849816,-0.003314456
-0.61344928,-0.07051269
-0.2040465,-0.03230042
0.18024702,-0.13057083
0.3420715,-0.13057083
-0.40886822,-0.10971726
-0.405563,-0.071175233
-0.58498597,0.043214209
0.61404687,-0.003314456
-0.96606272,-0.003314456
-0.20733514,0.1238094
0.53400385,-0.003314456
0.53400385,-0.003314456
0.3241252,0.029479565
0.11142897,-0.003314456
0.33419803,0.064940922
0.19614178,0.064940922
-0.085395403,-0.003314456
0.19393939,-0.003314456
-0.98548746,-0.003314456
0.18645991,-0.003314456
0.003184282,-0.003314456
0.002162361,-0.05970164
-0.47755331,0.023261987
0.27742562,0.012511033
-0.26022649,-0.03265566
-0.047557913,-0.024866665
0.46952951,0.023855874
-0.17723864,0.12016778
0.88430536,0.072507732
1.0878694,-0.000635684
0.5553329,0.078109056
0.11409376,-0.003314456
-0.28015009,-0.16976061
0.80500472,-0.003314456
1.2765293,0.11632221
-0.30253917,-0.003314456
-0.29824471,-0.062368445
-0.54560167,-0.019511109
0.061221369,-0.019511109
-0.30387083,-0.026709586
-0.19342604,-0.026709586
0.33504725,-0.003314456
0.27049562,-0.003314456
-0.17776632,-0.04785597
-0.35617706,-0.024721865
0.33015752,0.069727272
-0.11512085,0.015108033
0.60370052,-0.10421526
-0.19980806,0.009216474
0.27658913,-0.01358434
-0.20894597,0.057936005
0.7980209,0.04226546
0.41352057,0.031891193
0.15742719,-0.003314456
0.67384434,0.014591644
-0.073095024,-0.23903476
-0.15617688,-0.003314456
-0.36210471,-0.003314456
0.59041327,-0.065573439
1.1381898,-0.10927508
-0.063283496,-0.068864793
0.36410564,-0.042787381
0.63888931,-0.042787381
-2.0330317,0.32472304
0.029372953,-0.003314456
0.58581877,0.005404582
1.1501474,0.035864573
0.58531332,0.019525127
0.51081014,-0.002862799
1.2076553,0.1657286
-0.91745865,-0.003314456
0.99384719,-0.003314456
0.086724386,-0.011710376
0.26594189,0.010059412
0.28630549,0.048137423
0.52969444,0.06602446
0.63004458,-0.003314456
-0.10415232,-0.003314456
-0.41393003,-0.12809402
0.98361015,0.003423132
-0.38976869,0.078146197
0.26371819,-0.003314456
0.25145644,-0.003314456
0.44289511,-0.003314456
0.16479325,-0.031629425
0.46180519,0.15197283
0.57722455,0.14133587
1.0166532,0.18587476
-0.60014081,0.028396515
-0.12450052,-0.018773289
-0.8132664,-0.003314456
-0.085833333,-0.006099717
-0.38909864,-0.003314456
-0.15850796,-0.003314456
-0.26285464,-0.015512647
-0.28368795,-0.17382112
-0.10911477,-0.053402148
0.4333449,0.15509559
-0.49547687,-0.003314456
0.40435824,0.078084804
0.59795946,-0.003314456
-0.67052519,0.003843854
-0.12262064,0.025107268
0.30182901,-0.003314456
0.29633626,0.054362457
-0.26603222,-0.003314456
1.006368,-0.025468549
-0.22910662,-0.003314456
0.29495421,0.007522155
-0.31462935,-0.069919154
0.099102095,-0.023215136
0.076067038,-0.003314456
-1.151611,0.077101178
0.58862346,0.085318886
0.43710086,0.085770816
-0.25564176,-0.003314456
-0.29951391,0.028828582
6.38767E-05,0.001878764
-0.73917913,-0.003314456
0.094079845,-0.036768775
-0.56464243,-0.003314456
-0.85516387,-0.003314456
-0.063872665,-0.003314456
-0.031998534,-0.019468179
0.45404208,-0.003314456
-0.026473152,0.040395975
0.36766645,-0.003314456
0.67341286,0.043208629
-1.0479331,-0.003314456
0.6401785,0.10715616
-2.8925493,0.085506104
-0.034725696,-0.003314456
0.23732491,-0.003314456
-0.02188679,-0.12079217
0.18662649,0.11973973
-0.2086309,-0.011387949
0.15159823,0.026316293
-4.4289446,-0.005779585
0.10670717,-0.005779585
-0.49447858,-0.10818774
-0.32782772,0.039508577
1.0168134,-0.003314456
0.369241,-0.18447827
-0.38939017,0.083914012
-0.27277708,0.009345329
0.59706372,0.006389499
0.26954705,-0.003314456
-0.33361241,-0.024542337
-0.086219944,-0.085252151
-2.1488588,0.073261432
-0.55085081,-0.094858631
0.45362601,-0.001075929
0.020123135,0.004184171
-0.18557848,0.003529548
0.014618353,-0.003314456
-0.002908102,0.017614106
-0.66939282,-0.003314456
0.0190663,-0.02030544
-0.32739675,0.078386791
-0.30944654,0.078386791
-0.34063253,-0.003314456
-0.19679096,0.032198455
-0.19679096,0.032198455
0.19241157,0.012787555
0.31649894,-0.003314456
-0.087694921,-0.003314456
-0.27505025,-0.003314456
-2.2926919,-0.003314456
-0.066853866,-0.026433755
0.009217953,-0.003314456
-0.38712969,0.026131749
-0.089530148,-0.004749063
-0.61047184,0.000165897
-0.19819416,-0.075012043
1.1646389,0.017659275
-0.36249831,-0.003314456
0.12616724,-0.003314456
1.1181085,-0.003314456
0.74568689,-0.003314456
-0.045566946,-0.003314456
0.10509378,0.021226343
0.092760965,-0.081032105
-0.091066554,0.043851648
0.44934267,-0.003314456
-0.10592696,-0.017260144
1.1960295,-0.003314456
-0.21831264,-0.016466113
-0.016043475,-0.003314456
0.18955076,0.074311145
2.4644835,-0.003314456
0.33947378,-0.003314456
0.62352544,-0.003314456
-0.2853598,-0.003314456
-0.50341761,-0.003314456
0.29085881,0.22499143
-0.11761503,-0.003314456
1.2632024,-0.003314456
0.22512734,0.13572195
0.29874486,-0.003314456
-2.9649527,-0.014379768
1.3154023,-0.003314456
1.3154023,-0.003314456
0.46681869,0.028034842
1.2881682,-0.003314456
0.20753303,-0.008133555
-0.209969,-0.0042716
-0.48928598,-0.011287828
0.36363977,-0.003314456
0.37111011,-0.003314456
1.2101986,0.24263252
0.51728332,0.065002374
-0.42922124,0.013459927
0.49692267,0.108588
-0.3908712,-0.003314456
0.54363906,-0.003314456
-0.41369992,-0.014571637
-3.3316958,-0.109019
-0.48239326,0.009071903
-0.28247231,-0.007492146
0.78203088,-0.021257024
1.0024573,0.055637963
-0.17251001,0.089607157
0.51418048,0.023597052
-0.38923177,0.042647004
-1.1369247,-0.089378349
-0.84150398,-0.089378349
0.75443453,-0.020294009
0.68458873,0.17068496
1.1183101,0.004199097
0.63730282,0.12966903
0.16968001,-0.044997495
0.26274541,-0.023970049
-0.15805183,-0.003314456
0.54721427,0.14862008
0.11455521,-0.003314456
0.88913369,0.11129558
-0.24126515,-0.003314456
-0.13232128,0.085093856
0.2057436,0.041382879
0.82359278,0.10856673
-0.72682548,-0.059300546
0.62267953,-0.18260883
0.43200374,0.080365606
0.51074398,-0.012934648
0.25684795,-0.003314456
2.4975471,-0.003314456
0.98189187,0.01344839
0.1252341,0.064733826
-0.65591812,-0.003314456
-0.08582215,0.028540604
0.21205699,-0.054366481
0.3240203,0.17067902
0.66119325,-0.043823525
-0.61170352,0.15021081
0.43128684,-0.003314456
0.66833299,-0.052961759
0.4096061,-0.003314456
-1.5427905,0.079729639
0.5008269,0.079729639
0.013887377,-0.003314456
1.032637,0.011267496
0.17641586,0.041699868
0.035837669,-0.003314456
-0.59530729,-0.081945561
-0.17441344,-0.011690737
-0.17427617,0.016088989
-0.3077856,-0.003314456
0.1252725,0.052880991
-0.30928287,0.091484264
0.76816726,0.1210261
0.20061196,-0.14066978
-0.22166994,2.01896E-05
-0.26374218,-0.004144393
0.49019453,-0.003314456
-0.10065518,-0.2240532
-0.90367657,0.11471102
0.61938757,-0.003314456
-0.2900275,-0.003314456
0.17949905,-0.018650083
0.19230649,-0.003314456
-0.1898784,-0.003314456
0.22207166,-0.019128706
0.2084071,-0.003314456
-0.57634217,-0.022354122
-0.34753069,-0.015517181
-0.23474662,-0.059831847
0.72627735,0.004027851
0.91176283,0.15872818
0.88200051,-0.038753543
0.46559578,-0.003314456
-0.025261104,-0.003314456
0.4946053,-0.003314456
-2.8529074,-0.003314456
0.69944972,-0.003314456
0.21015021,-0.002178267
0.016458012,-0.003314456
-0.082436219,-0.003314456
-0.33405012,-0.003314456
0.79314363,0.022457788
-0.10482513,-0.003314456
0.23709317,0.051839661
-0.18207791,-0.15169431
0.55148149,0.005511468
-0.18096533,-0.009492818
0.25511983,-0.003314456
0.016470036,0.020948349
-0.76692069,-0.003314456
-0.20887296,-0.003314456
-0.063380025,-0.003314456
-0.51082957,-0.003314456
0.12718542,0.069185674
-0.47996292,-0.004242152
-0.22953171,-0.10144252
0.31094244,-0.003314456
1.1684041,-0.074892826
0.34133035,-0.003314456
0.65381527,-0.003314456
0.47902569,0.086448051
0.40353662,0.086448051
0.31654555,0.17753412
0.9424991,-0.003314456
0.35661513,-0.017176401
-0.086696051,0.085374296
3.46628E-05,0.003025813
0.076548204,0.0431052
-1.287846,-0.003314456
-0.062378708,-0.003314456
0.047776151,-0.064003669
0.13795765,-0.010566407
-0.91678351,-0.003314456
-0.51814884,-0.037881047
-0.1288451,0.032614589
-0.68633723,-0.003314456
-0.044065099,-0.003314456
-0.019688906,0.085288122
0.041099068,-0.003314456
0.28489366,0.007801662
0.015145885,0.022519674
0.29249606,-0.033683721
-0.32168117,-0.008397953
0.10973957,-0.008397953
-0.021166028,0.030029254
1.3133055,-0.003314456
0.38008541,-0.003314456
-0.52127081,0.039074589
-0.31872728,0.045145493
0.006951117,0.056999683
-0.22520146,-0.098424509
0.52733088,-0.003314456
-1.4469848,0.10805298
-0.2153089,-0.003314456
-0.11929718,0.045409739
-0.82920796,-0.057263505
-0.15173508,-0.003314456
0.19325909,-0.003314456
-0.48941597,0.023424326
-0.35471603,0.052781541
-0.27828354,-0.037885245
0.52131718,0.007608931
0.017728154,-0.060648162
-0.014874835,0.014821426
-0.1479588,0.027719466
-0.49843112,-0.003314456
0.7789802,0.063388109
-0.41453794,-0.045630656
0.27161059,-0.003314456
-0.27956027,-0.003314456
0.23850764,-0.014626692
-0.23608603,0.074457966
0.12893867,0.00728572
-0.27267903,-0.034372702
1.0389818,-0.003314456
0.1877602,-0.003314456
-0.31950113,-0.00340174
-0.14852853,-0.072049104
-0.16426972,-0.003314456
0.23613749,-0.003314456
0.49302137,-0.005729255
1.232971,-0.020812703
1.1580679,-0.007978075
0.82182074,0.088715106
0.047420379,0.00664466
0.32409453,-0.003314456
-0.16386092,-0.048181895
-0.16674519,-0.14447883
0.090664096,0.003652581
0.11586066,-0.044239651
0.27368805,-0.044239651
-0.45640805,0.094997033
-0.54090464,-0.003314456
-0.7117281,-0.01664502
-0.053149283,-0.011562266
-1.1817096,-0.003314456
-0.04658775,-0.009162135
0.58398008,-0.003314456
-0.29107746,0.070238605
0.72087246,0.055534136
0.11405604,-0.021163894
0.34033147,0.10743073
0.71075469,-0.045404378
0.2398359,0.012997146
0.21779543,0.00903044
0.21779543,0.00903044
-0.35133058,0.047002651
0.20975146,0.033813555
0.69993424,0.15561154
0.6058256,0.024419023
0.20572557,0.046833027
0.26882219,-0.1423171
-2.0254147,0.056345616
-0.06862323,0.018716317
0.029774325,0.018716317
-0.2056237,-0.003314456
0.24737044,-0.059296295
0.58603674,0.000954033
0.14783826,-0.081130989
0.38662478,0.007224032
0.30996031,0.046138261
0.96258211,0.076365791
0.32532233,-0.11626745
0.47681648,-0.003314456
0.26173383,-0.038722474
0.65382069,-0.038722474
0.55131996,-0.003314456
-0.35971192,-0.02211524
0.28003088,0.006982171
0.86159563,-0.14672816
-0.11612169,-0.003314456
1.1153213,-0.052563258
1.4370848,-0.13842359
0.50752145,0.002076364
0.31526121,-0.003314456
0.44094619,-0.003314456
0.30865875,-0.003314456
1.6700822,0.088790722
0.59354079,0.099840686
-0.37777275,-0.003314456
-0.24174269,-0.036171738
0.18741518,-0.025704857
0.085052341,-0.003314456
0.66083473,-0.000343819
-0.028001286,-0.03749904
0.19264643,0.004853241
0.039965823,-0.017922614
-0.10402749,-0.003314456
-0.64258754,-0.008649834
-0.64258754,-0.008649834
0.26013622,-0.003314456
-0.029883884,-0.003314456
-0.13238022,-0.003314456
-0.10599153,-0.003314456
0.40759867,-0.003314456
-0.98030758,-0.003314456
0.3436799,0.085082196
0.50965464,0.15422991
0.71888292,-0.003314456
0.032232165,-0.037067309
0.4045479,0.14297979
0.38019294,0.06237261
1.0539751,0.2932955
-0.24950458,-0.012645983
0.29814875,0.042171475
0.098415665,0.01325321
-0.27211359,-0.015480915
0.13100448,0.068019733
-0.17000882,0.068019733
0.219284,-0.003314456
-0.12075636,-0.018692112
0.70755786,-0.003314456
-0.40229213,0.17136966
0.088789038,0.027863203
0.44417036,-0.003314456
0.2181017,0.067905344
0.51795971,0.10362136
0.63792986,-0.003314456
0.17341447,0.004426162
0.59697294,-0.003898966
0.3642354,0.002127218
-0.023061272,0.035318647
-0.002927691,-0.011145595
0.80253482,-0.011731809
0.66945994,-0.23712406
-0.08879514,-0.02608298
0.42354891,-0.003314456
0.7162742,-0.003314456
-0.11540174,-0.040370163
-0.2998867,-0.003314456
-0.20093076,0.12535484
0.6449281,0.021919981
-0.51376879,-0.003314456
1.4509823,0.42287329
-0.1722884,-0.074033462
-0.28636709,-0.003314456
-0.23265438,-0.10679843
0.37162641,0.10136172
0.54301256,0.12383038
-0.53534508,-0.12020421
0.73672223,0.10323062
-0.28639311,-0.010834797
0.57896101,0.11762372
0.23054835,0.036824666
-0.34920859,-0.1606126
0.51580739,0.01816115
-0.50257641,0.034195345
-1.5911094,-0.084698975
-0.85538548,-0.003314456
-0.60567468,-0.018558344
0.65759432,-0.032423515
0.14157423,0.027632168
0.13355884,0.046400018
-0.77220726,0.008543594
0.28613809,0.061767124
-0.28428167,-0.13099886
-0.26239315,-0.14890914
-0.12016673,-0.12273967
-0.22658919,-0.034562007
-0.58950275,-0.003314456
-0.5055753,-0.22273929
0.75248247,-0.036106154
0.1905359,-0.003314456
0.11795282,-0.036640469
0.55533618,-0.003314456
-0.22170885,-0.17562425
-0.026099719,-0.019167619
0.20973624,-0.01556399
-0.067401871,-0.003314456
-0.76573622,-0.15218277
-0.010743134,-0.003314456
0.29563761,0.15646386
-0.5925321,0.024262173
-1.0103666,-0.154475
-0.65560883,-0.12997025
0.73506242,0.009312537
0.1405721,0.11783529
0.53898674,0.16941278
0.23821621,-0.023164487
-0.16563904,-0.057480469
-0.13455324,-0.042434108
-0.23670261,-0.003314456
0.096433952,-0.003314456
0.36839476,-0.003314456
0.56414849,-0.003314456
1.3068048,-0.003314456
0.11820864,-0.003314456
0.15372072,-0.052700717
-0.36278993,-0.043441385
0.30765975,-0.043441385
-0.26188242,-0.003314456
-1.1227274,0.037383284
0.66298914,-0.003314456
-0.34589681,-0.003314456
0.17003359,0.008440382
-0.41125515,-0.003314456
0.65612376,0.10078491
0.5665409,-0.003314456
0.51330453,0.012820266
-0.39468148,-0.003314456
-0.36943424,-0.029754512
0.99056959,0.024439972
-0.1637062,0.001324719
0.19061302,0.054518875
1.0260541,-0.061721999
-0.43709919,-0.018531095
0.026178481,-0.003314456
-0.4243027,-0.032205079
0.015337478,-0.01743814
-0.22508323,-0.074571349
0.72001761,-0.012605845
-0.25678799,-0.003314456
-0.027774274,0.037480611
0.6333608,0.10650545
0.47865722,-0.003314456
-0.006290148,-0.04208653
0.18757765,-0.077547356
1.168134,-0.023688592
0.17633939,0.009053619
-2.4784389,-0.003314456
0.077516988,-0.091226086
0.49017367,-0.091226086
0.70226783,-0.1027269
-0.44520113,-0.003314456
0.40827483,-0.058371138
-0.27080199,-0.003314456
-0.22610818,-0.006955767
0.87414891,-0.003314456
-0.18828577,0.15787132
0.51963866,-0.00596238
0.052212957,0.018302228
0.7558502,0.052022479
0.7558502,0.052022479
0.16118652,-0.003314456
-0.057263624,-0.022405736
-0.057263624,-0.022405736
0.39116573,-0.003314456
-0.20428495,-0.007351505
-0.095466614,0.10146743
-0.22492839,0.047400955
0.31958556,-0.003314456
0.5954119,0.064193308
-0.6803326,-0.003314456
1.831589,-0.003314456
0.18415315,0.074871995
-0.9233042,0.12271197
-0.33134967,0.0178643
0.096696533,0.084826566
-0.28215721,0.01849735
0.38530537,-0.012083279
0.43319935,-0.006858131
-0.33962357,0.000319683
0.79219621,-0.065788947
0.065862618,0.081803627
-0.078722551,-0.003314456
0.69831622,-0.003314456
0.15219331,-0.003314456
0.65736556,0.13178915
0.033957914,-0.003314456
0.066562332,0.038079858
0.28897101,-0.017981842
-0.11660253,-0.076414213
-0.64745462,-0.003314456
0.18592094,-0.028849497
-0.96284455,-0.071889825
0.82550365,0.066080593
-0.66297418,0.001426102
-0.63547617,-0.11680528
0.59720653,0.06304837
-0.024660749,-0.029353181
0.44961363,-0.016618313
0.13502079,-0.080548339
-0.042166319,-0.003314456
-0.79167116,0.008264956
0.55099922,0.13100451
-0.79823464,0.000645831
-0.13200909,-0.11130238
-0.1369708,0.026993999
-0.39773905,-0.06761121
0.27944344,0.070967734
0.73599249,0.11977237
-0.14337677,-0.003314456
0.45771226,0.1468543
0.67497075,0.086412735
0.19667894,0.01835382
-1.7005155,0.016123528
-0.45843747,0.12976485
-0.35732689,-0.003314456
0.53361028,0.17448851
-0.93850291,0.008455621
0.25220367,-0.003314456
-0.38862562,-0.10880879
-0.21252626,0.002351527
-0.47617945,-0.003314456
-0.070154041,-0.14583987
1.3172659,-0.003314456
0.41824353,0.050340697
0.65370059,-0.003314456
-0.60668832,0.027019303
-0.32451168,-0.11806882
-0.2801497,-0.043167077
-0.38805997,-0.068208978
-0.53962916,-0.077473238
-0.071966395,-0.003282959
0.26682898,-0.010392078
0.35649219,-0.007452391
-0.45050666,0.056909345
0.39335096,-0.047975741
0.090791829,-0.047975741
0.43402863,-0.003314456
0.62656355,-0.003314456
0.097032562,-0.092640251
-0.37423262,0.11734468
0.25627801,-0.003314456
0.68820292,0.02216473
-0.16417478,0.02216473
0.90338606,-0.007562996
0.46453869,-0.051971547
0.78082287,-0.003314456
0.26637509,-0.003314456
0.39459702,-0.013638836
0.69117999,-0.003314456
0.57379574,0.025829734
-0.56027412,-0.003314456
-0.017623283,0.006855282
1.0125091,0.15029626
0.66900569,0.059998188
0.20506984,0.019130915
0.96070504,0.074437618
-0.057786137,0.016679397
0.76639187,-0.003314456
0.44196582,0.10583103
0.13656695,-0.014956015
-0.54706281,-0.003314456
-0.50406069,0.015050552
0.75528616,0.023166813
0.78678006,-0.003314456
1.4787004,0.094716273
0.7580241,0.13561408
-0.33864865,-0.051828358
0.84789956,0.17818399
0.19936839,0.028575011
-0.19658254,0.007190115
-0.04547042,0.018496692
0.49872857,0.048750576
0.62567449,0.073099166
0.024117533,-0.003314456
0.1154722,-0.013701536
0.038188856,-0.01053285
1.1609906,0.2031043
-0.075443298,-0.035305131
0.26719177,-0.005953128
1.3089689,0.17191245
0.68808579,-0.039614912
0.47039682,0.049938817
0.033834301,0.021976825
-0.059485454,0.082953081
0.051900487,-0.003314456
0.50909084,0.016555285
-0.63043153,-0.003314456
0.47536522,0.089569919
0.41804105,-0.036765993
-0.70733821,0.035444751
0.43768021,-0.003314456
0.55650854,0.032195844
0.59357506,-0.003314456
-0.5332005,0.018984806
1.5363581,0.097773999
0.6229015,-8.61884E-05
-0.24787489,-0.003314456
-0.11094715,-0.003314456
-1.5736403,-0.10027729
-0.11585844,-0.15136573
0.86888254,0.029439021
0.10611165,-0.003314456
1.0087947,0.095911965
-0.63585585,0.10359459
0.62535822,0.006718664
0.064176403,0.004244438
-0.40807328,-0.003314456
-0.7205416,-0.074830458
0.91258377,0.082501404
-0.25121117,-0.007939802
-0.4809089,0.010920926
0.51595926,0.048817284
0.63420784,0.048817284
-0.16845721,-0.003314456
0.2066557,-0.003314456
-0.1259025,-0.003314456
1.0216578,0.11051571
-0.3268621,-0.009070146
-0.63472372,-0.003314456
-0.15041678,0.085792989
-0.25816476,-0.003314456
-0.3624216,-0.011515423
0.12939754,-0.003314456
0.096915543,-0.003314456
-0.3346628,-0.064546973
-0.000216855,-0.003314456
0.43832254,0.081877179
0.32722646,-0.003314456
0.084952697,-0.003314456
-0.16668823,-0.003314456
-0.17447142,-0.003314456
0.63874316,0.14369749
-0.85441959,-0.22322059
-0.06942758,0.034102198
-0.27981478,-0.049081996
0.23764062,0.02171197
0.47115192,-0.003314456
-0.025759425,0.00841211
-0.23856041,-0.15247773
-0.070556425,-0.0896741
-0.22779624,-0.018821117
-0.4274883,0.045965571
-0.088433973,0.056933902
-0.001279455,0.22133206
-0.17491835,0.22133206
-0.16672239,-0.025591662
-0.83071905,-0.003314456
-0.10607312,0.062658705
0.30848312,-0.003314456
-0.53981721,-0.032995224
-0.30678403,0.10274786
-0.16338558,0.15039802
0.87045681,-0.003314456
-0.5967418,-0.054389473
-0.40460831,-0.002989753
-0.43197691,-0.006728428
0.39938453,-0.007353084
-0.41229317,-0.08693476
0.58692509,-0.002321089
-0.93606907,-0.003314456
-1.7737262,-0.003314456
-2.5511432,-0.003314456
-0.26400024,-0.040104806
-0.36209428,0.007412677
-0.09669891,-0.028831586
-0.77836508,-0.10616749
-0.15011442,0.054755542
-0.035640672,-0.047052249
-0.3942138,-0.003314456
-2.2227745,0.021016747
-2.0994265,0.017437669
-0.5234676,-0.003314456
0.81876343,0.007283377
0.46269926,-0.003314456
-0.71756315,-0.018940998
-0.21693292,-0.1100403
0.49811399,-0.003314456
-0.040020276,0.1018132
-0.44108236,-0.10047714
