pidp,eta_hat,wgt
68068007,-0.004886925,1.001969695
68068007,-0.049233272,0.975509703
68068011,-0.041823451,1.15808022
68068011,0.146194667,1.10324049
68068011,-0.027415982,1.083130479
68068011,-0.019306317,1.054484963
68068011,0.164380859,1.267144322
68068011,-0.09020665,1.189835668
68068011,-0.025955528,1.132570386
68068011,0.073292429,1.079625964
68068011,0.112699676,1.021798372
68068011,0.208047932,0.962834537
68068011,0.131179689,0.921774328
68068011,-0.136635802,0.897432148
68068015,0.065775956,1.192445755
68068015,-1.831941326,1.193095088
68068015,0.544981419,1.231447458
68068015,0.264887606,1.27584672
68068015,0.3891169,1.46322453
68068015,0.209600248,1.427991629
68068015,0.350278467,1.411528707
68068015,-0.426106768,1.371991754
68068015,0.387083435,1.336365104
68068015,0.18171584,1.259248972
68068015,0.333121191,1.194061041
68068015,-0.199411797,1.163854718
68068019,0.080272946,1.014666796
68068019,0.129152074,0.976528525
68068019,0.118095564,0.9612993
68068019,-0.027385123,0.981776536
68068019,0.166758307,1.222723007
68068019,-0.082524122,1.193281174
68068019,-0.012079844,1.193174005
68068019,0.086415698,1.172323823
68069367,-0.075702402,1.633189678
68069367,0.032721352,1.666052222
68069367,-0.755304342,1.689316511
68069367,0.015738346,1.66722703
68069367,0.621810665,1.796097875
68069367,0.559294976,1.735698104
68069367,0.090451996,1.732745171
68069367,0.134571272,1.669746041
68069367,0.074314282,1.618672729
68069367,0.255655028,1.63429904
68069367,-0.240201193,1.676361322
68071407,-0.08573939,2.173381567
68071407,-0.030494096,2.553374767
68071407,-0.156603877,2.712050915
68071407,-0.426775545,2.966878891
68071407,-0.190920033,2.787461996
68071407,0.477514239,3.022624493
68071407,0.336773979,3.115975857
68071407,0.063151894,3.141680479
68071407,0.068887395,3.021896601
68071407,0.038887384,2.847515345
68071407,0.086881767,2.825538874
68071407,-0.015250195,2.7985394
68072087,0.19852992,1.183860898
68072087,-0.19110694,1.156205654
68072087,-2.436646098,1.158583045
68072087,-0.884422012,1.095194101
68072087,0.738842306,1.274885535
68072087,0.606818794,1.171275377
68072087,0.564012824,1.090645432
68072087,-0.10791979,1.021936536
68072087,0.843588482,0.967198968
68072087,-0.919874615,0.929123044
68072087,0.109253916,0.880135834
68072087,0.298712422,0.845394611
68072091,0.195831735,1.139441371
68072091,-0.26577143,1.123685598
68072095,0.189769138,1.019282579
68072095,-0.242395899,0.995471954
68072767,-0.96005937,0.956359863
68072767,-0.783873259,0.904443383
68072767,0.012501709,0.886636078
68072767,-0.039685251,0.855117261
68072771,-0.895700406,1.08387816
68072771,-0.88695748,1.034553289
68072771,0.003948002,1.014184237
68072771,-0.089322474,0.987148404
68072775,-0.945814011,0.928761303
68072775,-0.749181369,0.886495411
68072775,0.046003682,0.871329367
68072775,0.079517991,0.854211807
68072779,-0.901015289,1.076800823
68072779,-0.670265627,1.027797937
68072779,-0.010563103,1.010214448
68072779,-0.01038902,0.990368426
68075487,0.960798656,1.315477133
68076167,-0.302982572,0.97813952
68076167,-0.103061935,0.934061348
68076167,-0.12468069,0.884528995
68076167,-0.147116046,0.851649284
68076167,0.479479503,0.982680082
68076167,0.047656992,0.902817547
68076167,0.044623809,0.83670485
68076167,0.034934874,0.785343885
68076167,0.030105323,0.743278801
68076167,-0.029986699,0.714017987
68076167,0.245197101,0.675923586
68076167,0.002630061,0.658073843
68076171,-0.500020868,1.032146215
68076171,-0.223601624,0.985634267
68076171,-0.093200264,0.933367014
68076171,-0.174018549,0.898671925
68076171,0.592551455,1.054723263
68076171,-0.045969238,0.969005764
68076171,0.077015333,0.902299941
68076171,0.044057271,0.846912444
68076171,0.10067543,0.801549554
68076171,-0.057804651,0.769994736
68076171,0.331468898,0.728913903
68076171,-0.005556494,0.709664822
68086367,0.423885662,1.081166983
68086367,0.144058867,1.063681722
68086367,-0.268311571,1.057107329
68086367,0.113761724,1.020881057
68086371,0.622469775,1.444934011
68086371,0.073902098,1.465007782
68086371,-0.131315945,1.5572083
68086375,0.502904706,1.311266422
68086375,0.188283135,1.290059805
68086375,-0.238922203,1.308546424
68087047,0.012555108,1.502104163
68087047,0.04876725,1.515611172
68087047,-0.094985125,1.477957964
68087047,-0.12441088,1.465571404
68087727,0.314226902,1.066569567
68087727,0.177115682,1.036863089
68087727,0.031081923,1.006509423
68087727,-0.019555565,0.970962286
68087727,-0.012819329,1.124813795
68087727,-0.080413527,1.063921332
68087727,-0.102479946,1.046092391
68087727,-0.1015207,1.015093684
68087727,-0.029189332,1.0306319
68087727,0.035165729,1.040581346
68087727,-0.094744958,1.160084367
68087727,-0.064893522,1.223617792
68090447,-0.09759695,1.263151407
68090447,-0.098262133,1.286179662
68090447,0.034106296,1.28894639
68090447,-0.493709634,1.265291095
68090447,-0.224498916,1.45529747
68090447,0.210791951,1.385445237
68090447,0.529691261,1.515072465
68090447,-0.067763013,1.486993909
68090447,0.078633984,1.441510439
68091131,-0.264068444,1.442373514
68091135,-0.061827649,2.36443162
68091135,-0.053718833,2.354022741
68091135,0.295892085,2.355838537
68093847,-0.09355377,1.184091687
68093847,-0.379191773,1.193749666
68093847,-0.128552938,1.209001422
68093851,-0.101552578,1.116620898
68093851,-0.379468293,1.145481467
68093851,-0.106644218,1.22121954
68093855,-0.155025638,1.121698976
68093855,-0.300531769,1.150690794
68093855,-0.016959466,1.169694781
68093859,-0.02869813,1.159523845
68093859,-0.459715364,1.189493299
68093859,-0.032695291,1.209138036
68095380,-0.117464423,1.19818902
68095380,-0.13117618,1.221219182
68097245,0.141436366,1.838344932
68097245,-0.068702946,1.733680367
68097245,0.00171696,1.69504869
68097245,-0.064804001,1.349341631
68097245,-1.161140399,1.296584845
68097245,-0.719235519,1.256198168
68097245,0.459207499,1.200688243
68097245,0.31650572,1.135989785
68097245,0.374461072,1.111365438
68097245,0.089436528,1.053003192
68097245,0.108706148,1.148906469
68097249,0.059031589,1.638460875
68097249,0.349641454,1.626098871
68097927,-0.00162865,0.986039221
68097927,0.037319079,0.955266297
68097927,-0.026609399,0.937602103
68097927,0.017662605,0.917929173
68097927,0.04714809,1.02801168
68097927,0.178794157,0.957226634
68097927,0.132073633,0.921181679
68097927,0.14103576,0.879414141
68097927,0.015398676,0.852515042
68097927,-0.162065768,0.860745013
68097927,-0.047919874,0.855068982
68097927,-0.094335651,0.849781036
68102007,0.042626441,1.402070999
68102007,0.084600882,1.478621483
68102015,0.291640147,1.626224875
68105407,0.083440809,1.410556912
68105407,0.521629555,1.384331226
68105407,-0.050059407,1.356702924
68105407,0.510059415,1.344087839
68105407,-0.132845317,1.724937916
68105407,0.661412085,1.731813073
68105407,0.475356353,1.719833493
68105407,0.380313333,1.687401891
68105407,0.563970395,1.597020149
68105407,0.50572982,1.504862666
68105407,0.056151325,1.493248463
68105407,-1.498820849,1.478979707
68105411,0.087353839,0.723341405
68105411,0.434685245,0.728212893
68105411,-0.03147475,0.713679314
68105411,0.583465733,0.70704329
68105411,-0.173025899,0.686923504
68105411,0.62947264,0.689661384
68105411,0.60770443,0.69314307
68105411,0.423655881,0.680072188
68105411,0.490886179,0.652158499
68105411,0.461487908,0.61452508
68105411,0.020311599,0.660956979
68105411,-1.443908571,0.68361026
68107447,-0.394644429,1.117566586
68107447,0.120234387,1.12590766
68107447,-0.186939752,1.140523672
68107447,0.83461997,1.111729622
68107451,-0.327006898,0.959446549
68107451,0.128965852,0.951837778
68107451,-0.221388006,0.964194059
68107451,0.884893761,0.939851701
68107455,-0.382918996,1.107005835
68107455,0.117150718,1.115267992
68107455,-0.131085508,1.133924007
68107455,0.86559557,1.113366365
68107459,-0.335031734,0.914857566
68107459,0.17359237,0.921685696
68107459,-0.169962392,0.93710357
68107459,0.924185174,0.9201141
68108934,0.120139962,1.224885106
68108934,0.07591359,1.225829959
68108934,-0.079815198,1.199258208
68108934,-0.067152541,1.237503767
68108934,-0.170818686,1.261289716
68111527,0.299985079,1.119743824
68111527,0.110393477,1.082796335
68111527,0.287805613,1.068398714
68111527,-0.131538245,1.038812757
68111527,0.180325313,1.192658067
68111527,0.047687557,1.134006977
68111527,-0.00747382,1.07667625
68111527,-0.034418544,1.058118343
68111527,0.005578773,1.017775178
68111527,0.176392341,0.933889091
68111527,0.075858699,0.879225016
68111527,-0.054487692,0.845153332
68111531,0.240350596,1.574913502
68111531,0.188521852,1.541556716
68111531,0.252268449,1.521059155
68111531,-0.132683976,1.478938103
68111531,0.125758529,1.603820562
68111531,-0.085907411,1.524949908
68111531,-0.085290084,1.458499312
68111531,-0.001929726,1.433360219
68111531,0.107785678,1.378710151
68111531,0.131342971,1.265075445
68111531,0.202992315,1.191025734
68111531,-0.057667732,1.144871235
68112207,0.069056969,1.576244712
68112207,-0.128881623,1.581445456
68112207,-0.421138952,1.633715987
68112207,-0.367897535,1.703083277
68112207,0.093388204,1.613616467
68112207,0.192406263,1.515169501
68112207,0.385531306,1.4452039
68112207,0.10672118,1.371873379
68112211,0.078497547,1.312322855
68112211,-0.109135863,1.321764588
68112211,-0.425986108,1.365452051
68112211,-0.33484035,1.423428893
68112211,0.026788216,1.443616629
68112211,0.133908054,1.392394662
68112211,0.40872025,1.333046317
68112211,0.159038656,1.265406728
68112215,0.033115785,1.025669575
68112215,-0.086329166,1.003804803
68112215,-0.388221898,1.018189311
68112215,-0.296896287,1.022648811
68112215,0.005727551,1.13794589
68112215,0.245304891,1.077209115
68112215,0.442963822,1.033231616
68112215,0.125223995,0.987425804
68114247,0.34606102,0.997330785
68114251,0.393832199,1.178404927
68114255,0.282916366,0.99025768
68116287,0.698299468,1.113437057
68116287,0.038534093,1.097967386
68116287,-0.142506954,1.096109629
68116287,-0.706701753,1.11220181
68116287,0.641254639,1.20173955
68116287,-0.254536289,1.180659652
68116287,0.032721278,1.161431909
68116291,0.792783895,1.158570886
68116291,0.030366639,1.159322858
68116291,-0.143686212,1.1386168
68116291,-0.63526016,1.111113429
68116291,0.6983977,1.244516134
68116291,-0.335322161,1.222685933
68116291,-0.043464819,1.216095448
68116295,0.739384647,1.043997526
68116295,0.008544434,1.019546986
68116295,-0.116893428,1.004035234
68116295,-0.638445472,0.98700881
68116295,0.675164802,1.162903428
68116295,-0.236913317,1.158371687
68116295,0.013504509,1.162188053
68116299,0.785371955,1.079339862
68116299,0.102246862,1.054061651
68116299,-0.058808728,1.038024783
68116299,-0.706921325,1.020421982
68116299,0.629687907,1.197546601
68116299,-0.241305847,1.192879915
68116299,0.01342493,1.182750821
68119687,0.064678329,1.162112594
68119687,0.084217203,1.171156526
68119687,-0.366461908,1.141291976
68120367,0.228301359,1.105127096
68120367,-0.095663756,1.06927681
68120367,0.033662822,1.062816143
68120367,-0.051807512,1.022464514
68120367,0.026980187,1.194932342
68120367,0.034321277,1.093488216
68120367,-0.172105045,1.028824091
68120367,0.354273135,0.976326108
68120367,-0.063380612,0.94646275
68120367,-0.13837409,0.955599666
68120367,-0.014225826,0.949298143
68120367,-0.045407036,0.943427444
68120371,0.199860071,1.331154823
68120371,-0.176547492,1.287972093
68120371,-0.096778631,1.28019011
68120371,-0.256897293,1.231585503
68120371,-0.520872732,1.40307188
68120371,-0.524589367,1.291662693
68120371,0.151879093,1.230335116
68120371,0.517752453,1.157296419
68120371,-0.00285955,1.101498842
68120371,0.412586752,1.058135867
68120371,0.323498481,1.031314373
68120371,0.232311097,1.024936438
68120375,0.168524381,1.281704426
68120375,-0.101947119,1.267963052
68120375,0.040785,1.312858224
68120375,0.017454376,1.283306599
68120375,0.106025163,1.522526979
68120375,0.000938847,1.441802144
68120375,0.248281781,1.406835556
68120375,-0.213038435,1.363341808
68120375,-0.073487399,1.327939749
68120375,-0.195704863,1.341743112
68120375,0.016413555,1.311258793
68120375,-0.026635558,1.296077847
68121047,0.088170323,1.019740582
68121047,0.079827533,0.980086386
68121047,0.054348445,0.980696976
68121047,0.051559927,1.044692159
68121047,-0.155289914,1.063089967
68121047,-0.024985813,0.998230755
68121047,-0.097540658,0.947764397
68121047,0.164214592,0.899674237
68121047,0.090830142,0.851485312
68121047,-0.213342383,0.802349567
68121047,0.138029789,0.758095443
68121047,0.069111732,0.728171408
68121051,0.144572022,1.170654774
68121051,0.126462774,1.13798058
68121051,0.174310533,1.138689518
68121051,0.041697422,1.212994576
68121051,-0.199782581,1.20155251
68121051,-0.043722609,1.128245592
68121051,-0.031323174,1.079081535
68121051,0.165229105,1.024328351
68121051,-0.014026411,0.969462693
68121051,-0.301822112,0.913518965
68121051,0.206340694,0.863133192
68121051,0.031294089,0.829063058
68121055,0.130402925,1.048242688
68121055,0.208166641,1.018985271
68121055,0.085931141,1.067673206
68121055,0.072648171,1.26826787
68121055,-0.118036567,1.166992307
68121055,-0.091348296,1.138892293
68121055,-0.161352073,1.121405602
68121055,0.149967056,1.094234943
68121055,0.080730769,1.065820813
68121055,-0.333744047,1.004316688
68121055,0.248952998,0.974047899
68121055,0.036505576,0.960586071
68121059,0.112396969,1.168678999
68121059,0.081787162,1.136059999
68121059,0.064373913,1.140522957
68121059,0.08607794,1.230674028
68121059,0.026389041,1.228964686
68121059,0.011815209,1.163369894
68121059,-0.159095375,1.145507336
68121059,0.215704084,1.108096242
68121059,0.00163121,1.0793221
68121059,-0.46589319,1.036832213
68121059,0.194754444,0.996114433
68121059,0.09485922,0.982347608
68121727,-0.70268917,1.123562813
68121727,0.221153962,1.057263732
68121727,0.136532106,1.015488505
68121727,0.247466171,0.984961689
68121727,0.14371426,1.008032799
68121727,-0.205208876,0.949863374
68121727,0.046536258,0.992682517
68121727,-0.013289716,0.986543536
68122407,0.260194621,1.20826447
68122407,-0.076936907,1.160792708
68122407,0.297791105,1.138920784
68122407,-0.010428635,1.111410022
68122407,-0.091003434,1.334855795
68122411,0.294010503,1.243184566
68122411,-0.036557713,1.260905147
68122415,0.222604327,0.974807739
68122415,-0.084212009,0.947151303
68122415,0.293083552,0.964587927
68122415,0.081490019,0.98845315
68122415,-0.044286751,1.199012637
68125127,-0.16935283,1.091455698
68125127,-0.017620191,1.045169592
68125127,0.29973053,1.013096333
68125127,-0.081306618,0.988906801
68125127,-0.000503515,1.209384203
68125127,-0.099087368,1.306273818
68125127,0.306130864,1.25388813
68125127,0.085592399,1.198183417
68125127,-0.012697656,1.161533952
68125127,-0.209905491,1.08184135
68125127,0.24732171,1.034860373
68125127,0.005288486,0.99401176
68125131,-0.101056856,1.217130303
68125131,-0.060847017,1.228027344
68125131,0.318185569,1.228686452
68125131,-0.037284058,1.278214455
68125131,-0.0847838,1.449571967
68125131,-0.115283926,1.697236061
68125131,0.297207326,1.721005797
68125131,0.16044829,1.697689533
68125131,-0.072688329,1.698999047
68125131,-0.144242249,1.582430959
68125131,-0.076331273,1.522107005
68125131,0.073865901,1.497116804
68125135,-0.077764017,1.002770901
68125135,0.056169459,0.970747709
68125135,0.289805644,0.971268654
68125135,0.07774805,0.99570471
68125135,0.030308167,1.210439324
68125135,-0.109188867,1.417246819
68125135,0.302267371,1.418835521
68125135,0.089591013,1.399613142
68125135,0.018131181,1.400692701
68125135,-0.225453544,1.304591417
68125135,0.267241656,1.294420719
68125135,-0.127704611,1.276531219
68129887,-0.129624679,1.309521317
68129887,-0.171891239,1.29098475
68129887,0.19504785,1.265242457
68129887,-0.60742714,1.231462598
68129887,-0.234560573,1.470640302
68129887,0.229210315,1.412910938
68129887,-0.089705436,1.368728161
68129887,0.111308916,1.291788578
68129887,-0.070753858,1.322046757
68129887,-0.141175908,1.334809422
68129887,0.188871255,1.326007247
68129887,0.242086458,1.317806959
68129891,-0.11021421,1.170750141
68129891,-0.186801056,1.154177904
68131927,0.100726748,1.349887848
68131927,0.190818982,1.299682021
68131927,0.003086056,1.244699836
68131927,0.900355496,1.198430419
68131927,-0.174415922,1.152737498
68131927,0.066473665,1.086217761
68131927,-0.5232026,1.035377502
68131927,-0.125358956,0.994508505
68131931,0.101920558,1.235689998
68131931,0.073673045,1.189731359
68131931,-0.055142854,1.148738861
68131931,0.799542847,1.125701785
68131931,-0.185447905,1.082781792
68131931,0.002364091,1.020298958
68131931,-0.287093422,0.972544074
68131931,-0.027032562,0.934155226
68132607,0.121274262,1.145880938
68132607,0.187712135,1.103792071
68132607,-0.038626086,1.072885156
68132607,0.051726385,1.042363167
68132607,0.208278339,1.186350703
68132607,-0.380213842,1.113971233
68132607,0.08274496,1.094978809
68132607,-0.028562867,1.057416558
68132607,0.146793687,1.017100096
68132607,0.016442416,0.993012547
68132607,-0.170058517,0.946168423
68132607,-0.12659402,0.921182036
68132611,0.13250466,1.120566964
68132611,0.119184928,1.068343282
68132611,-0.036725798,1.038429022
68132611,0.044577532,1.008887291
68132611,0.180561612,1.162748575
